OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue
500220,105098,6/24/2025,2007,1,15,Gateway,Completed,33,Tehran,8/16/2024,Regular,Headphones,Electronics,75,64,64
500221,100444,12/2/2024,2014,2,0,CardToCard,Completed,41,Karaj,12/9/2024,Regular,Backpack,Accessories,42,84,84
500222,102621,8/9/2025,2013,1,15,Wallet,Cancelled,58,Mashhad,7/15/2025,Regular,Notebook,Stationery,7,6,6
500223,101921,11/10/2025,2015,2,15,CardToCard,Completed,36,Karaj,5/17/2023,New,Bluetooth Speaker,Electronics,58,99,99
500224,103652,6/12/2026,2007,4,15,Gateway,Completed,21,Rasht,8/27/2024,Regular,Headphones,Electronics,75,255,255
500225,105062,5/13/2025,2005,3,15,Gateway,Completed,,Isfahan,1/10/2025,VIP,Laptop Stand,Accessories,28,71,71
500226,107826,11/12/2024,2001,1,0,CardToCard,Completed,59,Ahvaz,12/15/2025,New,Wireless Mouse,Electronics,18,18,18
500227,109447,1/9/2025,2010,1,10,Gateway,Completed,64,Karaj,6/22/2024,Regular,Fitness Band,Wearables,55,50,50
500228,108616,12/13/2024,2014,2,10,Cash,Cancelled,34,Tehran,6/30/2023,Regular,Backpack,Accessories,42,76,76
500229,105005,1/24/2025,2013,1,15,Gateway,Completed,55,Mashhad,2/22/2023,Regular,Notebook,Stationery,7,6,6
500230,104694,1/27/2024,2013,1,0,Gateway,Completed,59,Tehran,12/19/2024,New,Notebook,Stationery,7,7,7
500231,103813,8/1/2024,2006,2,5,Wallet,Completed,50,Shiraz,9/3/2023,New,Webcam,Electronics,48,91,91
500232,105008,6/15/2026,2020,2,0,Gateway,Completed,57,Kerman,9/13/2024,Regular,Gaming Controller,Gaming,68,136,136
500233,101359,3/31/2026,2001,1,15,CardToCard,Completed,22,Isfahan,7/3/2025,New,Wireless Mouse,Electronics,18,15,15
500234,106814,2/11/2024,2002,1,5,Wallet,Completed,42,Kerman,2/14/2024,New,Mechanical Keyboard,Electronics,62,59,59
500235,101208,6/5/2026,2014,3,0,CardToCard,Completed,52,Mashhad,1/30/2023,Regular,Backpack,Accessories,42,126,126
500236,102833,11/15/2025,2005,2,10,CardToCard,Completed,32,Tehran,6/22/2024,New,Laptop Stand,Accessories,28,50,50
500237,108171,1/3/2024,2003,2,0,Cash,Completed,60,Kerman,3/9/2024,Regular,USB-C Cable,Accessories,9,18,18
500238,107568,3/13/2026,2007,1,10,Gateway,Completed,28,Mashhad,3/2/2023,New,Headphones,Electronics,75,68,68
500239,103653,5/11/2026,2001,2,20,Gateway,Cancelled,37,Kerman,9/24/2024,Regular,Wireless Mouse,Electronics,18,29,29
500240,109458,6/27/2025,2011,2,10,Cash,Completed,47,Tehran,1/27/2023,VIP,Desk Lamp,Home Office,32,58,58
500241,104794,11/12/2025,2008,1,0,Gateway,Completed,30,Tehran,1/5/2023,Regular,Phone Case,Accessories,14,14,14
500242,101714,10/14/2024,2004,2,0,Wallet,Returned,53,Tabriz,4/11/2025,Regular,Power Bank,Electronics,35,70,70
500243,109391,5/9/2025,2015,1,0,Gateway,Completed,36,Karaj,3/12/2024,Regular,Bluetooth Speaker,Electronics,58,58,58
500244,103669,9/24/2025,2013,1,0,Cash,Completed,38,Shiraz,10/17/2024,Regular,Notebook,Stationery,7,7,7
500245,103959,4/29/2025,2013,2,5,Cash,Completed,22,Tehran,1/12/2025,Regular,Notebook,Stationery,7,13,13
500246,101327,9/20/2024,2018,1,0,Gateway,Completed,50,Ahvaz,9/26/2023,Regular,Microphone,Electronics,85,85,85
500247,102218,7/14/2025,2005,3,0,Cash,Completed,65,Mashhad,8/10/2025,Regular,Laptop Stand,Accessories,28,84,84
500248,101098,12/25/2025,2005,1,15,CardToCard,Completed,41,Shiraz,3/29/2025,Regular,Laptop Stand,Accessories,28,24,24
500249,104925,12/23/2025,2014,2,0,Gateway,Completed,33,Tehran,11/25/2025,Regular,Backpack,Accessories,42,84,84
500250,105894,4/24/2024,2004,1,5,Gateway,Completed,33,Isfahan,1/9/2024,Regular,Power Bank,Electronics,35,33,33
500251,105319,1/19/2025,2019,1,0,CardToCard,Cancelled,54,Kerman,8/24/2023,VIP,Tablet,Electronics,260,260,260
500252,102797,2/3/2024,2004,2,5,CardToCard,Completed,59,Tehran,7/24/2025,VIP,Power Bank,Electronics,35,66,66
500253,100061,6/30/2025,2003,3,5,CardToCard,Completed,62,Tehran,1/31/2024,Regular,USB-C Cable,Accessories,9,26,26
500254,102612,7/28/2024,2008,1,5,Cash,Completed,62,Karaj,4/11/2025,New,Phone Case,Accessories,14,13,13
500255,109592,4/3/2026,2001,3,10,Gateway,Completed,26,Kerman,7/17/2023,Regular,Wireless Mouse,Electronics,18,49,49
500256,103944,6/18/2025,2013,4,0,Cash,Completed,64,Karaj,11/26/2025,New,Notebook,Stationery,7,28,28
500257,102347,12/12/2024,2014,1,0,Wallet,Completed,41,Mashhad,10/11/2023,Regular,Backpack,Accessories,42,42,42
500258,106912,9/24/2025,2007,1,0,Gateway,Completed,55,Ahvaz,10/15/2025,VIP,Headphones,Electronics,75,75,75
500259,104801,6/28/2024,2006,2,10,Gateway,Cancelled,47,Tehran,8/22/2023,New,Webcam,Electronics,48,86,86
500260,102947,3/20/2024,2013,1,0,Gateway,Completed,46,Rasht,7/26/2023,Regular,Notebook,Stationery,7,7,7
500261,102880,3/16/2024,2009,3,0,CardToCard,Completed,64,Rasht,2/19/2024,Regular,Smart Watch,Wearables,120,360,360
500262,105309,5/18/2025,2008,1,10,CardToCard,Completed,21,Karaj,6/2/2023,Regular,Phone Case,Accessories,14,13,13
500263,109946,2/9/2026,2008,3,0,Gateway,Completed,33,Isfahan,9/18/2025,Regular,Phone Case,Accessories,14,42,42
500264,108067,7/11/2024,2017,5,10,CardToCard,Completed,,Qom,1/8/2024,New,HDMI Cable,Accessories,11,50,50
500265,105435,10/18/2025,2001,2,0,Gateway,Completed,43,Mashhad,2/22/2023,Regular,Wireless Mouse,Electronics,18,36,36
500266,100715,2/2/2024,2010,1,30,Gateway,Completed,62,Tehran,7/4/2024,Regular,Fitness Band,Wearables,55,38,38
500267,106864,11/1/2024,2008,1,5,Gateway,Completed,44,Qom,9/27/2024,Regular,Phone Case,Accessories,14,13,13
500268,101823,7/18/2025,2005,1,10,Gateway,Completed,32,Isfahan,1/13/2025,New,Laptop Stand,Accessories,28,25,25
500269,108672,12/14/2025,2005,4,5,Gateway,Completed,21,Rasht,6/19/2023,Regular,Laptop Stand,Accessories,28,106,106
500270,105282,4/19/2026,2008,2,5,Gateway,Returned,52,Ahvaz,3/30/2025,VIP,Phone Case,Accessories,14,27,27
500271,101406,6/30/2025,2001,1,0,Gateway,Completed,25,Karaj,11/28/2023,New,Wireless Mouse,Electronics,18,18,18
500272,102743,2/3/2025,2008,1,5,Wallet,Completed,42,Qom,10/27/2023,VIP,Phone Case,Accessories,14,13,13
500273,104179,2/22/2024,2017,1,5,Gateway,Completed,40,Karaj,9/5/2024,VIP,HDMI Cable,Accessories,11,10,10
500274,109408,8/26/2024,2014,1,5,CardToCard,Returned,35,Tabriz,3/11/2023,Regular,Backpack,Accessories,42,40,40
500275,106341,3/25/2026,2005,1,10,Cash,Completed,32,Tabriz,7/28/2023,Regular,Laptop Stand,Accessories,28,25,25
500276,100708,5/18/2025,2001,1,0,Gateway,Completed,45,Ahvaz,3/16/2025,New,Wireless Mouse,Electronics,18,18,18
500277,105080,10/23/2024,2007,1,5,Cash,Completed,42,Karaj,4/16/2025,Regular,Headphones,Electronics,75,71,71
500278,103290,8/3/2024,2006,1,0,Cash,Completed,26,Tehran,12/2/2024,New,Webcam,Electronics,48,48,48
500279,107941,4/8/2024,2002,1,0,Cash,Completed,,Tabriz,7/24/2025,Regular,Mechanical Keyboard,Electronics,62,62,62
500280,100054,10/11/2025,2005,2,0,CardToCard,Completed,40,Tehran,10/6/2023,New,Laptop Stand,Accessories,28,56,56
500281,108968,12/22/2024,2020,1,0,Gateway,Completed,29,Karaj,7/30/2025,Regular,Gaming Controller,Gaming,68,68,68
500282,100055,4/11/2026,2020,1,10,Cash,Returned,41,Qom,1/6/2025,Regular,Gaming Controller,Gaming,68,61,61
500283,105484,1/27/2025,2004,2,10,Gateway,Completed,58,Tabriz,3/3/2025,New,Power Bank,Electronics,35,63,63
500284,100679,12/7/2025,2004,4,0,Gateway,Returned,43,Karaj,8/26/2024,Regular,Power Bank,Electronics,35,140,140
500285,103840,4/22/2024,2017,2,15,Wallet,Completed,63,Karaj,5/5/2023,New,HDMI Cable,Accessories,11,19,19
500286,104093,5/10/2024,2014,3,0,Gateway,Completed,35,Tehran,10/25/2025,Regular,Backpack,Accessories,42,126,126
500287,106045,8/24/2024,2014,2,0,Gateway,Completed,46,Tabriz,4/18/2024,Regular,Backpack,Accessories,42,84,84
500288,103336,6/14/2024,2010,1,0,Gateway,Completed,28,Karaj,12/10/2024,Regular,Fitness Band,Wearables,55,55,55
500289,109103,6/1/2026,2008,2,10,Gateway,Completed,40,Rasht,8/6/2023,Regular,Phone Case,Accessories,14,25,25
500290,104232,11/29/2025,2002,1,5,Gateway,Completed,62,Qom,6/21/2025,Regular,Mechanical Keyboard,Electronics,62,59,59
500291,108916,10/27/2024,2017,2,0,CardToCard,Completed,46,Tabriz,10/14/2025,New,HDMI Cable,Accessories,11,22,22
500292,103658,3/25/2025,2017,1,10,CardToCard,Completed,62,Isfahan,4/15/2025,Regular,HDMI Cable,Accessories,11,10,10
500293,106736,4/5/2025,2007,1,5,Wallet,Completed,41,Rasht,7/25/2024,Regular,Headphones,Electronics,75,71,71
500294,100751,6/8/2025,2003,4,0,Wallet,Completed,,Tehran,11/8/2023,Regular,USB-C Cable,Accessories,9,36,36
500295,103423,3/30/2024,2008,2,0,Gateway,Completed,46,Tabriz,12/25/2025,Regular,Phone Case,Accessories,14,28,28
500296,106060,10/28/2024,2020,1,0,Wallet,Completed,36,Tehran,12/30/2024,Regular,Gaming Controller,Gaming,68,68,68
500297,103443,3/15/2024,2008,3,0,CardToCard,Completed,39,Mashhad,5/24/2023,VIP,Phone Case,Accessories,14,42,42
500298,103283,3/20/2026,2017,4,20,Gateway,Cancelled,64,Mashhad,10/13/2025,Regular,HDMI Cable,Accessories,11,35,35
500299,104666,12/14/2024,2011,1,10,Gateway,Returned,57,Karaj,8/29/2023,New,Desk Lamp,Home Office,32,29,29
500300,105361,9/20/2025,2009,1,0,Cash,Completed,49,Qom,7/20/2023,Regular,Smart Watch,Wearables,120,120,120
500301,104588,3/22/2026,2013,1,20,Gateway,Completed,32,Shiraz,8/12/2023,New,Notebook,Stationery,7,6,6
500302,108012,9/24/2024,2019,1,0,Gateway,Completed,26,Tabriz,4/23/2025,Regular,Tablet,Electronics,260,260,260
500303,105715,3/16/2024,2014,1,0,Gateway,Completed,63,Tabriz,9/15/2023,Regular,Backpack,Accessories,42,42,42
500304,109107,10/17/2024,2018,2,10,CardToCard,Completed,40,Karaj,10/1/2024,New,Microphone,Electronics,85,153,153
500305,102046,8/2/2025,2007,2,20,Gateway,Completed,65,Kerman,11/4/2025,New,Headphones,Electronics,75,120,120
500306,108731,3/7/2025,2002,1,5,CardToCard,Completed,46,Tabriz,12/15/2025,New,Mechanical Keyboard,Electronics,62,59,59
500307,103309,3/5/2024,2003,1,30,Gateway,Completed,19,Mashhad,8/1/2025,VIP,USB-C Cable,Accessories,9,6,6
500308,103662,3/1/2024,2003,2,10,CardToCard,Completed,40,Tehran,10/28/2023,Regular,USB-C Cable,Accessories,9,16,16
500309,108051,8/27/2025,2014,1,30,Cash,Returned,30,Tehran,9/28/2024,Regular,Backpack,Accessories,42,29,29
500310,101765,9/28/2025,2005,4,0,Wallet,Completed,45,Mashhad,8/14/2025,Regular,Laptop Stand,Accessories,28,112,112
500311,108993,4/4/2024,2004,2,15,Cash,Completed,65,Shiraz,12/10/2023,Regular,Power Bank,Electronics,35,60,60
500312,105595,11/17/2025,2017,1,0,Gateway,Completed,,Qom,10/19/2023,New,HDMI Cable,Accessories,11,11,11
500313,105876,10/25/2024,2017,1,15,Cash,Completed,22,Shiraz,12/9/2024,New,HDMI Cable,Accessories,11,9,9
500314,108721,2/29/2024,2001,1,10,Wallet,Completed,52,Shiraz,1/5/2025,Regular,Wireless Mouse,Electronics,18,16,16
500315,105592,10/15/2024,2013,1,0,Gateway,Completed,45,Qom,7/14/2024,Regular,Notebook,Stationery,7,7,7
500316,108058,9/23/2025,2007,1,10,Gateway,Completed,41,Shiraz,1/15/2023,Regular,Headphones,Electronics,75,68,68
500317,102656,7/20/2025,2005,2,30,Gateway,Completed,45,Karaj,11/27/2024,Regular,Laptop Stand,Accessories,28,39,39
500318,104566,2/20/2025,2008,3,0,Wallet,Completed,34,Shiraz,12/4/2025,New,Phone Case,Accessories,14,42,42
500319,102235,8/29/2024,2011,3,0,CardToCard,Completed,46,Tabriz,3/20/2023,Regular,Desk Lamp,Home Office,32,96,96
500320,107750,12/27/2024,2017,1,5,Gateway,Cancelled,65,Mashhad,3/27/2023,VIP,HDMI Cable,Accessories,11,10,10
500321,109037,11/25/2024,2010,1,5,Gateway,Completed,47,Rasht,1/11/2025,Regular,Fitness Band,Wearables,55,52,52
500322,101855,12/2/2024,2016,2,10,Wallet,Completed,23,Tehran,10/26/2025,New,Monitor,Electronics,21,38,38
500323,109297,2/27/2025,2003,2,10,Gateway,Completed,54,Tehran,8/1/2023,Regular,USB-C Cable,Accessories,9,16,16
500324,100255,1/28/2025,2005,5,0,CardToCard,Completed,49,Karaj,3/10/2025,New,Laptop Stand,Accessories,28,140,140
500325,107926,3/29/2024,2016,2,0,Cash,Completed,51,Tehran,4/22/2025,New,Monitor,Electronics,21,42,42
500326,109135,9/7/2024,2007,4,20,Cash,Completed,28,Karaj,5/17/2024,Regular,Headphones,Electronics,75,240,240
500327,107966,4/21/2024,2003,3,0,Gateway,Completed,,Karaj,1/26/2023,New,USB-C Cable,Accessories,9,27,27
500328,109495,6/4/2025,2017,1,10,Wallet,Cancelled,45,Tehran,6/21/2024,Regular,HDMI Cable,Accessories,11,10,10
500329,108817,12/31/2024,2001,2,0,Cash,Completed,35,Isfahan,2/3/2023,New,Wireless Mouse,Electronics,18,36,36
500330,107264,8/3/2025,2013,2,0,CardToCard,Cancelled,64,Tehran,3/17/2025,New,Notebook,Stationery,7,14,14
500331,101849,3/16/2024,2007,5,5,Gateway,Completed,43,Tehran,12/23/2024,New,Headphones,Electronics,75,356,356
500332,103374,10/25/2024,2005,2,0,CardToCard,Completed,42,Mashhad,11/10/2025,Regular,Laptop Stand,Accessories,28,56,56
500333,101940,6/4/2024,2020,2,15,Gateway,Completed,27,Tehran,11/5/2024,Regular,Gaming Controller,Gaming,68,116,116
500334,100839,3/20/2024,2011,3,0,Gateway,Completed,18,Isfahan,5/16/2023,Regular,Desk Lamp,Home Office,32,96,96
500335,104740,10/30/2025,2017,3,10,Wallet,Returned,43,Tabriz,10/29/2023,New,HDMI Cable,Accessories,11,30,30
500336,100349,4/23/2024,2008,4,0,CardToCard,Completed,26,Tabriz,8/13/2025,New,Phone Case,Accessories,14,56,56
500337,101761,5/31/2024,2015,1,0,Wallet,Completed,36,Tehran,9/21/2023,New,Bluetooth Speaker,Electronics,58,58,58
500338,100244,11/12/2024,2004,3,10,Wallet,Completed,49,Tehran,9/14/2024,Regular,Power Bank,Electronics,35,94,94
500339,107739,9/9/2024,2007,5,5,Gateway,Completed,50,Mashhad,6/8/2024,VIP,Headphones,Electronics,75,356,356
500340,102935,3/21/2026,2007,1,0,Gateway,Completed,56,Tabriz,4/17/2025,Regular,Headphones,Electronics,75,75,75
500341,108337,6/16/2026,2007,1,0,Gateway,Completed,37,Tehran,7/10/2023,Regular,Headphones,Electronics,75,75,75
500342,102696,12/30/2024,2009,5,0,CardToCard,Completed,,Shiraz,6/22/2025,Regular,Smart Watch,Wearables,120,600,600
500343,105902,6/22/2024,2001,2,20,Gateway,Completed,25,Mashhad,11/22/2025,New,Wireless Mouse,Electronics,18,29,29
500344,102582,3/6/2025,2012,1,0,Gateway,Completed,40,Ahvaz,1/8/2024,Regular,Office Chair,Home Office,180,180,180
500345,105800,3/4/2025,2003,1,10,Wallet,Cancelled,38,Ahvaz,4/15/2024,Regular,USB-C Cable,Accessories,9,8,8
500346,108857,2/6/2025,2004,1,20,Gateway,Completed,24,Rasht,10/21/2024,Regular,Power Bank,Electronics,35,28,28
500347,103814,1/18/2024,2011,3,0,CardToCard,Completed,39,Kerman,4/25/2024,Regular,Desk Lamp,Home Office,32,96,96
500348,101735,4/20/2024,2018,1,15,Gateway,Completed,59,Tehran,7/16/2024,Regular,Microphone,Electronics,85,72,72
500349,102611,5/1/2024,2015,2,0,Gateway,Completed,64,Karaj,7/2/2025,Regular,Bluetooth Speaker,Electronics,58,116,116
500350,101181,10/31/2024,2005,1,0,Wallet,Completed,47,Tehran,1/4/2023,Regular,Laptop Stand,Accessories,28,28,28
500351,107258,5/16/2025,2020,3,10,Gateway,Completed,48,Tehran,7/20/2023,Regular,Gaming Controller,Gaming,68,184,184
500352,104047,1/28/2026,2001,1,5,CardToCard,Completed,39,Tehran,3/10/2024,VIP,Wireless Mouse,Electronics,18,17,17
500353,104799,7/12/2024,2001,1,20,Gateway,Completed,36,Tehran,6/6/2024,New,Wireless Mouse,Electronics,18,14,14
500354,107797,10/28/2025,2003,2,15,Gateway,Completed,59,Ahvaz,9/6/2025,Regular,USB-C Cable,Accessories,9,15,15
500355,105650,7/14/2024,2007,1,0,Gateway,Completed,65,Tehran,8/21/2024,Regular,Headphones,Electronics,75,75,75
500356,104724,1/29/2024,2017,1,0,Gateway,Completed,20,Mashhad,2/14/2023,Regular,HDMI Cable,Accessories,11,11,11
500357,101331,7/15/2025,2017,3,20,Gateway,Completed,,Isfahan,3/31/2024,Regular,HDMI Cable,Accessories,11,26,26
500358,106659,7/4/2024,2010,1,5,Gateway,Completed,45,Tehran,3/22/2023,VIP,Fitness Band,Wearables,55,52,52
500359,103902,3/20/2026,2008,1,0,Gateway,Completed,63,Rasht,8/14/2025,New,Phone Case,Accessories,14,14,14
500360,106525,4/7/2026,2002,4,30,Gateway,Completed,32,Rasht,3/9/2025,New,Mechanical Keyboard,Electronics,62,174,174
500361,100344,3/31/2024,2004,1,10,CardToCard,Cancelled,42,Shiraz,1/5/2025,New,Power Bank,Electronics,35,32,32
500362,101528,6/17/2024,2009,1,15,Gateway,Completed,24,Tehran,7/13/2024,Regular,Smart Watch,Wearables,120,102,102
500363,109099,6/30/2024,2003,1,0,Cash,Completed,40,Rasht,5/18/2023,VIP,USB-C Cable,Accessories,9,9,9
500364,107411,3/10/2026,2013,3,5,Gateway,Completed,21,Karaj,1/1/2025,New,Notebook,Stationery,7,20,20
500365,106065,3/8/2024,2015,1,0,Gateway,Completed,35,Tehran,6/12/2024,Regular,Bluetooth Speaker,Electronics,58,58,58
500366,101206,10/11/2025,2003,3,5,CardToCard,Completed,61,Tabriz,1/18/2025,Regular,USB-C Cable,Accessories,9,26,26
500367,105716,9/5/2024,2011,4,0,CardToCard,Returned,38,Mashhad,12/2/2024,New,Desk Lamp,Home Office,32,128,128
500368,107128,5/18/2025,2008,3,20,Gateway,Completed,26,Tabriz,1/7/2023,New,Phone Case,Accessories,14,34,34
500369,107852,6/2/2024,2008,2,10,Gateway,Completed,44,Kerman,8/3/2023,Regular,Phone Case,Accessories,14,25,25
500370,109235,11/27/2025,2002,1,10,Cash,Completed,40,Tehran,7/14/2023,New,Mechanical Keyboard,Electronics,62,56,56
500371,108526,8/2/2025,2013,4,15,CardToCard,Completed,31,Tehran,12/11/2024,Regular,Notebook,Stationery,7,24,24
500372,101158,1/19/2024,2013,3,30,Wallet,Completed,,Tehran,9/29/2024,VIP,Notebook,Stationery,7,15,15
500373,103438,7/23/2024,2006,1,5,Gateway,Completed,49,Qom,11/19/2024,Regular,Webcam,Electronics,48,46,46
500374,101265,2/7/2025,2008,3,0,Gateway,Completed,29,Isfahan,1/11/2024,Regular,Phone Case,Accessories,14,42,42
500375,101541,4/4/2025,2017,3,5,CardToCard,Completed,40,Rasht,12/2/2024,Regular,HDMI Cable,Accessories,11,31,31
500376,109882,12/15/2025,2008,2,10,Wallet,Completed,59,Karaj,12/27/2025,New,Phone Case,Accessories,14,25,25
500377,104149,11/30/2024,2020,1,20,Gateway,Completed,59,Mashhad,7/3/2024,New,Gaming Controller,Gaming,68,54,54
500378,109715,3/29/2026,2018,4,30,Wallet,Completed,50,Tabriz,2/15/2025,Regular,Microphone,Electronics,85,238,238
500379,109765,6/16/2024,2019,4,15,Wallet,Returned,54,Tehran,11/1/2023,Regular,Tablet,Electronics,260,884,884
500380,104869,1/11/2026,2001,1,0,CardToCard,Cancelled,62,Tehran,12/27/2025,New,Wireless Mouse,Electronics,18,18,18
500381,105814,3/1/2026,2017,1,5,Wallet,Cancelled,64,Karaj,11/19/2024,Regular,HDMI Cable,Accessories,11,10,10
500382,101504,6/25/2025,2011,4,0,CardToCard,Completed,33,Ahvaz,5/10/2025,Regular,Desk Lamp,Home Office,32,128,128
500383,102142,5/20/2026,2001,1,5,Cash,Completed,60,Karaj,2/14/2023,Regular,Wireless Mouse,Electronics,18,17,17
500384,106383,12/20/2024,2011,1,10,Gateway,Completed,47,Isfahan,10/23/2025,Regular,Desk Lamp,Home Office,32,29,29
500385,108676,8/27/2025,2014,1,15,Wallet,Completed,19,Kerman,10/25/2025,VIP,Backpack,Accessories,42,36,36
500386,105268,1/9/2024,2008,1,0,CardToCard,Completed,48,Mashhad,9/12/2025,Regular,Phone Case,Accessories,14,14,14
500387,102029,8/25/2024,2014,3,5,Wallet,Completed,,Tabriz,2/22/2023,Regular,Backpack,Accessories,42,120,120
500388,103889,5/4/2025,2017,1,0,Gateway,Completed,24,Karaj,10/14/2024,Regular,HDMI Cable,Accessories,11,11,11
500389,105944,1/26/2026,2008,1,30,CardToCard,Completed,49,Isfahan,11/12/2024,New,Phone Case,Accessories,14,10,10
500390,107310,5/2/2026,2010,2,5,Gateway,Completed,33,Mashhad,8/23/2025,New,Fitness Band,Wearables,55,104,104
500391,100983,5/15/2025,2014,3,0,Gateway,Completed,44,Qom,3/23/2025,Regular,Backpack,Accessories,42,126,126
500392,102390,1/9/2026,2001,1,30,CardToCard,Completed,59,Tehran,6/10/2024,Regular,Wireless Mouse,Electronics,18,13,13
500393,101853,11/21/2025,2015,4,20,Wallet,Cancelled,39,Karaj,3/27/2023,New,Bluetooth Speaker,Electronics,58,186,186
500394,107782,10/30/2025,2002,1,30,CardToCard,Completed,24,Karaj,3/14/2023,Regular,Mechanical Keyboard,Electronics,62,43,43
500395,102773,4/6/2024,2013,3,0,Wallet,Completed,27,Tehran,1/15/2023,New,Notebook,Stationery,7,21,21
500396,106497,2/17/2025,2005,2,0,CardToCard,Completed,47,Tehran,2/14/2025,Regular,Laptop Stand,Accessories,28,56,56
500397,101287,2/24/2025,2019,1,0,Gateway,Completed,61,Isfahan,3/24/2024,Regular,Tablet,Electronics,260,260,260
500398,101164,11/11/2025,2020,2,0,Gateway,Completed,43,Shiraz,8/23/2023,New,Gaming Controller,Gaming,68,136,136
500399,101132,5/21/2025,2003,1,5,Gateway,Completed,50,Tabriz,6/18/2025,Regular,USB-C Cable,Accessories,9,9,9
500400,104273,12/9/2025,2011,1,0,Cash,Completed,62,Rasht,10/21/2023,New,Desk Lamp,Home Office,32,32,32
500401,100203,5/6/2026,2001,2,5,Gateway,Completed,41,Tehran,9/23/2023,VIP,Wireless Mouse,Electronics,18,34,34
500402,105180,4/24/2025,2019,2,0,Gateway,Completed,,Tabriz,6/11/2023,Regular,Tablet,Electronics,260,520,520
500403,102696,11/15/2025,2020,1,20,Gateway,Completed,35,Shiraz,6/22/2025,Regular,Gaming Controller,Gaming,68,54,54
500404,104784,4/29/2025,2008,3,15,Gateway,Completed,54,Tehran,1/16/2024,New,Phone Case,Accessories,14,36,36
500406,104685,2/15/2025,2013,3,10,Gateway,Completed,42,Tehran,8/27/2025,Regular,Notebook,Stationery,7,19,19
500407,107934,5/10/2026,2014,4,5,CardToCard,Completed,41,Karaj,4/10/2025,New,Backpack,Accessories,42,160,160
500408,107909,12/7/2025,2018,2,10,Cash,Cancelled,23,Tehran,7/23/2025,Regular,Microphone,Electronics,85,153,153
500409,106115,10/11/2025,2008,1,15,CardToCard,Completed,27,Tabriz,7/3/2025,New,Phone Case,Accessories,14,12,12
500411,105713,2/23/2025,2009,4,0,Wallet,Completed,40,Isfahan,6/28/2023,Regular,Smart Watch,Wearables,120,480,480
500412,102244,1/15/2026,2004,2,0,Gateway,Completed,23,Qom,11/8/2025,New,Power Bank,Electronics,35,70,70
500413,104983,4/11/2026,2001,1,5,Gateway,Completed,26,Kerman,11/21/2025,Regular,Wireless Mouse,Electronics,18,17,17
500414,105862,6/27/2026,2017,-1,0,Gateway,Completed,46,Karaj,3/27/2024,Regular,HDMI Cable,Accessories,11,-11,-11
500415,109326,9/26/2025,2008,1,0,Gateway,Completed,39,Tabriz,6/10/2024,Regular,Phone Case,Accessories,14,14,14
